opponent_team,was_home,round,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,total_points,player_id,avg_points_last3,avg_minutes_last3,xG_last5,xA_last5,xGI_last5,minutes_ratio,opp_avg_goals_conceded,opp_goals_allowed_last5
14,True,11,78,1,0,0,0,1,0,1,0,16.2,4.9,21.0,4.2,0.05,0.02,0.07,0.52,5,2,5,12,3,673,6.0,90.0,0.05,0.0500000000000001,0.1000000000000002,1.0,0.030837004405286344,0.0
1,False,12,90,1,0,1,0,4,0,0,0,39.2,10.8,0.0,5.0,0.0,0.0,0.0,1.93,8,3,3,14,8,673,4.0,86.0,0.044,0.0520000000000001,0.0960000000000002,0.9555555555555556,0.018575851393188854,0.0
10,True,13,59,1,0,0,0,2,0,0,0,7.4,3.2,2.0,1.3,0.0,0.05,0.05,0.32,1,4,1,6,1,673,5.0,86.0,0.024,0.0500000000000001,0.0740000000000002,0.9555555555555556,0.03808487486398259,0.0
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,673,4.0,75.66666666666667,0.01,0.0160000000000001,0.0260000000000002,0.8407407407407408,0.0407040704070407,0.0
5,True,15,25,0,0,0,0,0,0,0,0,7.8,0.9,0.0,0.9,0.0,0.01,0.01,0.22,3,1,1,5,1,673,3.0,49.66666666666666,0.01,0.0140000000000001,0.0240000000000002,0.5518518518518517,0.030204962243797196,0.0
16,False,16,31,0,0,0,0,1,0,0,0,13.2,0.6,0.0,1.4,0.0,0.0,0.0,0.3,4,2,4,10,1,673,0.6666666666666666,28.0,0.01,0.0160000000000001,0.0260000000000002,0.3111111111111111,0.03200883002207505,0.0
12,True,17,19,0,0,1,0,0,0,0,0,1.4,0.3,10.0,1.2,0.09,0.0,0.09,0.04,0,1,0,1,4,673,0.6666666666666666,18.666666666666668,0.0,0.0120000000000001,0.0120000000000002,0.20740740740740743,0.037199124726477024,0.2
8,False,18,27,0,0,0,0,0,0,0,0,13.4,2.3,0.0,1.6,0.0,0.01,0.01,0.49,2,3,2,7,1,673,2.0,25.0,0.018,0.0120000000000001,0.0300000000000002,0.2777777777777778,0.03380588876772083,0.0
5,False,19,79,1,0,0,1,0,0,1,0,10.0,14.7,4.0,2.9,0.0,0.06,0.06,0.83,3,2,2,7,2,673,2.0,25.666666666666668,0.018,0.0040000000000001,0.0220000000000002,0.2851851851851852,0.030204962243797196,0.0
17,True,20,18,0,0,0,0,1,0,1,0,0.0,0.4,10.0,1.0,0.12,0.0,0.12,0.25,1,1,1,3,0,673,2.333333333333333,41.66666666666666,0.018,0.0160000000000001,0.0340000000000002,0.46296296296296285,0.033105022831050226,0.0
4,False,21,90,1,1,0,0,3,0,0,0,52.2,2.1,21.0,7.5,0.13,0.01,0.14,1.27,3,2,4,9,9,673,1.0,41.333333333333336,0.042,0.0140000000000001,0.0560000000000002,0.4592592592592593,0.04371584699453552,0.2
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,673,3.6666666666666665,62.333333333333336,0.068,0.0160000000000001,0.0840000000000002,0.6925925925925926,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,673,3.0,36.0,0.05,0.0160000000000001,0.0660000000000002,0.4,0.05145413870246085,0.0
13,True,24,90,1,0,0,0,2,0,0,0,27.0,1.2,5.0,3.3,0.08,0.01,0.09,2.08,6,6,5,17,4,673,3.0,30.0,0.05,0.0140000000000001,0.0640000000000002,0.3333333333333333,0.022050716648291068,0.4
14,False,25,79,1,0,0,0,1,0,1,0,11.0,0.8,4.0,1.6,0.03,0.02,0.05,1.09,3,4,1,8,1,673,1.3333333333333333,30.0,0.066,0.0040000000000001,0.0700000000000002,0.3333333333333333,0.030837004405286344,0.0
15,True,26,45,0,0,0,0,1,0,0,0,23.8,13.0,6.0,4.3,0.0,0.05,0.05,0.67,0,6,1,7,1,673,1.6666666666666667,56.333333333333336,0.048,0.0080000000000001,0.0560000000000002,0.625925925925926,0.0407040704070407,0.0
1,True,27,81,1,0,0,0,3,0,0,0,23.4,0.1,0.0,2.4,0.0,0.0,0.0,1.98,5,6,4,15,4,673,2.0,71.33333333333333,0.022,0.0160000000000001,0.0380000000000002,0.7925925925925925,0.018575851393188854,0.0
10,False,28,90,1,0,0,0,2,0,0,0,6.8,1.4,12.0,2.0,0.19,0.0,0.19,2.14,5,2,4,11,2,673,2.0,68.33333333333333,0.022,0.0160000000000001,0.0380000000000002,0.7592592592592592,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,673,2.333333333333333,72.0,0.06,0.0160000000000001,0.0760000000000002,0.8,0.03380588876772083,0.0
9,False,9,60,1,0,0,1,0,0,0,0,4.6,2.3,4.0,1.1,0.0,0.02,0.02,1.08,2,0,4,6,3,717,1.6666666666666667,76.0,0.056,0.1160000000000001,0.0,0.8444444444444444,0.027563395810363836,0.0
7,True,10,65,0,0,0,0,1,0,1,0,11.0,5.3,2.0,1.8,0.0,0.01,0.01,2.26,4,1,8,13,3,717,2.333333333333333,70.33333333333333,0.05,0.1040000000000001,0.0,0.7814814814814814,0.03056768558951965,0.0
14,True,11,78,1,0,0,0,1,0,0,0,8.8,6.0,4.0,1.9,0.04,0.04,0.08,0.52,2,2,5,9,2,717,2.6666666666666665,67.66666666666667,0.0,0.0940000000000001,0.0,0.7518518518518519,0.030837004405286344,0.0
1,False,12,45,0,0,0,0,2,0,0,0,1.2,2.1,12.0,1.5,0.05,0.02,0.07,1.08,0,0,1,1,1,717,2.6666666666666665,67.66666666666667,0.008,0.0540000000000001,0.0,0.7518518518518519,0.018575851393188854,0.0
10,True,13,30,0,0,0,0,0,0,0,0,1.8,1.7,9.0,1.3,0.1,0.01,0.11,0.13,0,0,0,0,1,717,2.0,62.66666666666666,0.018,0.0240000000000001,0.0,0.6962962962962962,0.03808487486398259,0.0
15,False,14,13,0,0,0,0,1,0,0,0,0.6,1.3,7.0,0.9,0.06,0.02,0.08,0.82,0,0,0,0,1,717,1.3333333333333333,51.0,0.038,0.0200000000000001,0.0580000000000002,0.5666666666666667,0.0407040704070407,0.0
5,True,15,90,1,1,1,1,0,0,0,0,55.4,16.3,28.0,10.0,0.29,0.6,0.89,0.29,1,1,7,9,14,717,1.0,29.33333333333333,0.05,0.0200000000000001,0.0700000000000002,0.3259259259259259,0.030204962243797196,0.2
16,False,16,90,1,0,0,0,3,0,0,0,18.6,15.1,2.0,3.6,0.0,0.09,0.09,2.32,6,2,4,12,4,717,5.333333333333333,44.333333333333336,0.1080000000000001,0.1380000000000001,0.2460000000000002,0.49259259259259264,0.03200883002207505,0.0
12,True,17,32,1,0,0,0,2,0,0,1,1.6,12.8,0.0,1.4,0.0,0.02,0.02,0.12,1,1,2,4,-2,717,6.333333333333333,64.33333333333333,0.1,0.1480000000000001,0.2480000000000002,0.7148148148148148,0.037199124726477024,0.2
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,717,5.333333333333333,70.66666666666667,0.09,0.1480000000000001,0.2380000000000003,0.7851851851851852,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,717,0.6666666666666666,40.66666666666666,0.07,0.1460000000000001,0.2160000000000002,0.4518518518518517,0.030204962243797196,0.2
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,717,-0.6666666666666666,10.666666666666666,0.058,0.1420000000000001,0.2000000000000002,0.11851851851851851,0.033105022831050226,0.0
4,False,21,90,1,0,1,0,3,0,0,0,18.8,21.0,5.0,4.5,0.08,0.2,0.28,1.27,0,0,2,2,5,717,0.0,0.0,0.0,0.0220000000000001,0.0220000000000002,0.0,0.04371584699453552,0.2
19,True,22,90,1,0,0,0,2,0,0,0,12.6,43.3,28.0,8.4,0.19,0.11,0.3,2.69,2,0,2,4,2,717,1.6666666666666667,30.0,0.016,0.0440000000000001,0.0600000000000002,0.3333333333333333,0.04285714285714286,0.0
3,False,23,90,1,0,0,0,2,0,0,0,6.4,39.4,14.0,6.0,0.51,0.56,1.07,1.44,1,1,10,12,4,717,2.333333333333333,60.0,0.054,0.0620000000000001,0.1160000000000002,0.6666666666666666,0.05145413870246085,0.0
13,True,24,90,1,0,1,0,2,0,1,0,41.2,55.8,29.0,12.6,0.21,0.56,0.77,2.08,1,1,7,9,6,717,3.6666666666666665,90.0,0.156,0.1740000000000002,0.3300000000000003,1.0,0.022050716648291068,0.0
14,False,25,90,1,0,0,0,2,0,0,0,16.8,24.8,8.0,5.0,0.1,0.17,0.27,1.78,2,3,2,7,2,717,4.0,90.0,0.1980000000000001,0.2860000000000002,0.4840000000000003,1.0,0.030837004405286344,0.0
15,True,26,90,1,0,0,0,2,0,1,0,19.0,74.2,12.0,10.5,0.16,0.27,0.43,2.48,2,3,4,9,1,717,4.0,90.0,0.2180000000000001,0.3200000000000002,0.5380000000000003,1.0,0.0407040704070407,0.0
1,True,27,90,1,0,0,0,4,0,0,0,0.2,12.9,7.0,2.0,0.06,0.01,0.07,2.07,0,1,3,4,2,717,3.0,90.0,0.234,0.3340000000000002,0.5680000000000003,1.0,0.018575851393188854,0.0
10,False,28,57,1,0,0,0,2,0,0,0,1.6,16.2,0.0,1.8,0.0,0.04,0.04,1.37,0,0,4,4,1,717,1.6666666666666667,90.0,0.2080000000000001,0.3140000000000001,0.5220000000000002,1.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,717,1.3333333333333333,79.0,0.1060000000000001,0.2100000000000002,0.3160000000000003,0.8777777777777778,0.03380588876772083,0.0
9,False,9,61,1,0,0,1,0,0,0,0,2.6,10.8,2.0,1.5,0.0,0.02,0.02,1.08,1,1,4,6,2,726,0.3333333333333333,3.6666666666666665,0.026,0.0,0.0,0.04074074074074074,0.027563395810363836,0.0
7,True,10,72,1,0,0,0,1,0,0,0,5.2,10.8,0.0,1.6,0.0,0.02,0.02,2.26,2,0,1,3,2,726,1.0,24.0,0.026,0.0040000000000001,0.0,0.26666666666666666,0.03056768558951965,0.0
14,True,11,45,1,0,0,0,1,0,0,0,0.4,1.2,2.0,0.4,0.0,0.01,0.01,0.28,0,1,2,3,1,726,1.6666666666666667,48.0,0.026,0.0080000000000001,0.0,0.5333333333333333,0.030837004405286344,0.0
1,False,12,24,0,0,0,0,1,0,0,0,1.2,0.3,0.0,0.2,0.0,0.0,0.0,0.81,1,0,1,2,1,726,1.6666666666666667,59.333333333333336,0.026,0.0100000000000001,0.0,0.6592592592592593,0.018575851393188854,0.0
10,True,13,90,1,0,0,0,2,0,1,0,0.0,6.8,27.0,2.9,0.4,0.02,0.42,0.45,1,1,2,4,1,726,1.3333333333333333,47.0,0.026,0.0100000000000001,0.0,0.5222222222222223,0.03808487486398259,0.0
15,False,14,76,1,0,0,0,1,0,0,0,13.0,11.2,8.0,3.2,0.0,0.04,0.04,1.22,2,2,1,5,2,726,1.0,53.0,0.0800000000000001,0.0140000000000001,0.0940000000000002,0.5888888888888889,0.0407040704070407,0.0
5,True,15,73,1,0,0,1,0,0,0,0,7.6,13.6,37.0,5.8,0.12,0.02,0.14,0.08,2,0,3,5,2,726,1.3333333333333333,63.333333333333336,0.0800000000000001,0.0180000000000001,0.0980000000000002,0.7037037037037037,0.030204962243797196,0.2
16,False,16,79,1,0,0,0,3,0,0,0,13.0,16.8,4.0,3.4,0.0,0.13,0.13,2.11,2,2,2,6,2,726,1.6666666666666667,79.66666666666667,0.104,0.0180000000000001,0.1220000000000002,0.8851851851851852,0.03200883002207505,0.0
12,True,17,79,1,0,0,0,2,0,0,0,1.4,11.3,33.0,4.6,0.53,0.01,0.54,0.66,0,0,2,2,2,726,2.0,76.0,0.104,0.0420000000000001,0.1460000000000002,0.8444444444444444,0.037199124726477024,0.0
8,False,18,62,1,0,0,1,0,0,0,0,5.4,11.3,4.0,2.1,0.0,0.26,0.26,0.83,1,1,3,5,2,726,2.0,77.0,0.2100000000000001,0.0440000000000001,0.2540000000000003,0.8555555555555555,0.03380588876772083,0.0
5,False,19,23,0,0,0,0,0,0,0,0,2.2,10.6,2.0,1.5,0.0,0.02,0.02,0.2,1,0,2,3,1,726,2.0,73.33333333333333,0.1300000000000001,0.0920000000000001,0.2220000000000002,0.8148148148148148,0.030204962243797196,0.2
17,True,20,71,0,0,0,0,1,0,0,0,11.4,21.1,12.0,4.5,0.11,0.11,0.22,0.48,0,1,3,4,2,726,1.6666666666666667,54.66666666666666,0.1300000000000001,0.0880000000000001,0.2180000000000002,0.6074074074074073,0.033105022831050226,0.0
4,False,21,66,1,0,0,0,2,0,1,0,4.2,11.9,6.0,2.2,0.0,0.03,0.03,0.86,1,2,1,4,1,726,1.6666666666666667,52.0,0.128,0.1060000000000001,0.2340000000000002,0.5777777777777777,0.04371584699453552,0.2
19,True,22,90,1,0,0,0,2,0,0,0,5.8,21.4,10.0,3.7,0.0,0.23,0.23,2.69,0,0,5,5,2,726,1.3333333333333333,53.333333333333336,0.128,0.0860000000000001,0.2140000000000002,0.5925925925925927,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,726,1.6666666666666667,75.66666666666667,0.022,0.1300000000000002,0.1520000000000002,0.8407407407407408,0.05145413870246085,0.0
13,True,24,67,1,0,0,0,2,0,0,0,0.4,0.5,10.0,1.1,0.0,0.03,0.03,1.06,2,0,3,5,2,726,1.0,52.0,0.022,0.0780000000000002,0.1000000000000002,0.5777777777777777,0.022050716648291068,0.0
14,False,25,10,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.69,1,0,1,2,1,726,1.3333333333333333,52.333333333333336,0.022,0.0800000000000001,0.1020000000000002,0.5814814814814815,0.030837004405286344,0.0
15,True,26,20,0,0,0,0,0,0,0,0,7.8,15.4,2.0,2.5,0.0,0.16,0.16,0.02,1,1,3,5,1,726,1.0,25.666666666666668,0.0,0.0580000000000001,0.0580000000000002,0.2851851851851852,0.0407040704070407,0.0
1,True,27,67,1,1,0,0,3,0,0,0,33.6,11.4,19.0,6.4,0.24,0.0,0.24,1.84,1,3,1,5,7,726,1.3333333333333333,32.333333333333336,0.0,0.0840000000000001,0.0840000000000002,0.3592592592592593,0.018575851393188854,0.2
10,False,28,57,1,0,0,0,2,0,0,0,0.0,10.5,18.0,2.8,0.09,0.03,0.12,1.37,1,0,2,3,1,726,3.0,32.333333333333336,0.048,0.0380000000000001,0.0860000000000002,0.3592592592592593,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,726,3.0,48.0,0.066,0.0440000000000001,0.1100000000000002,0.5333333333333333,0.03380588876772083,0.0
10,True,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
5,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.2
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.2
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
13,True,24,1,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,0,1,745,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0037037037037037034,0.018575851393188854,0.2
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,745,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.2
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,750,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
1,True,27,61,1,0,0,0,3,0,0,0,5.0,0.6,0.0,0.6,0.0,0.0,0.0,1.81,3,0,4,7,2,796,3.6666666666666665,79.33333333333333,0.1120000000000001,0.0920000000000001,0.0,0.8814814814814814,0.018575851393188854,0.0
10,False,28,57,1,0,0,0,2,0,0,0,2.2,2.7,4.0,0.9,0.0,0.02,0.02,1.37,0,2,3,5,1,796,2.0,69.66666666666667,0.0920000000000001,0.0620000000000001,0.0,0.7740740740740741,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,796,1.6666666666666667,62.333333333333336,0.05,0.0480000000000001,0.0,0.6925925925925926,0.03380588876772083,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,804,0.3333333333333333,3.333333333333333,0.0,0.0060000000000001,0.0,0.037037037037037035,0.03380588876772083,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,811,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
2,False,6,79,0,0,0,0,3,0,0,0,7.6,33.3,4.0,4.5,0.0,0.41,0.41,1.11,0,0,3,3,2,326,0.6666666666666666,12.0,0.008,0.0160000000000001,0.0,0.13333333333333333,0.025727069351230425,0.0
4,False,7,4,0,0,0,0,1,0,0,0,2.2,0.9,2.0,0.5,0.0,0.01,0.01,0.52,0,0,1,1,1,326,1.0,36.333333333333336,0.008,0.0980000000000001,0.0,0.40370370370370373,0.04371584699453552,0.0
